Nb_var,var_1,var_2,var_3,focus,flesh_int,skin_int,leaf_int,vime_int,back_leaf_int,Start,var_type_gov,var_type,Maturity,GPS.Latitude,GPS.Longitude,GPS.Altitude,GPS.Accuracy,skin_enu,flesh_enu,leaf_enu,vime_enu,back_leaf_enu,Pic_leaf,Sex,start,end,deviceid,ID,ID_plate,ID_lab_2,ID_lab,BinID,var_type_DNA,DNA_IV_match,PhenID_DNA,skin_DNA,flesh_DNA,leaf_DNA,leaf_DNA_b,vime_DNA,back_leaf_DNA,Maturity_DNA
one,,,,Kulfo,orange,white,handshaped__na,purple,purple,1,traditionnal,improved,4,NA,NA,1921.637545,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,1,Mon Jan 26 07:42:23 UTC 2015,Mon Jan 26 09:05:13 UTC 2015,6C:B7:F4:79:79:DD,5EZ4,2,F3,159,19,Improved,Ogan-Sogan,WW1GP,white,white,type_1__hearth,1,green,purple,
one,,,,Alkeshe,orange,white,handshaped__na,purple,purple,3,traditionnal,improved,3,NA,NA,1915.84281,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,1,Mon Jan 26 08:21:15 UTC 2015,Mon Jan 26 08:26:30 UTC 2015,6C:B7:F4:79:79:EF,5gt3,2,F12,168,19,Improved,Ogan-Sogan,WW1GP,white,white,type_1__hearth,1,green,purple,
two,Gadesa,Fino,,Fino,orange,white,handshaped__na,green,purple,3,traditionnal,improved,3,NA,NA,1908.607503,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,1,Mon Jan 26 06:30:09 UTC 2015,Mon Jan 26 06:42:00 UTC 2015,6C:B7:F4:79:79:D9,5kb1,2,G7,175,19,Improved,Ogan-Sogan,WW1GP,white,white,type_1__hearth,1,green,purple,
one,,,,Fino,orange,white,hearthshapedtr,purple,purple,2,improved,traditional,6,NA,NA,1804.467736,4,white,orange,type_1__hearth,purple,purple,XXXXXXXX,1,Wed Jan 28 06:59:39 UTC 2015,Wed Jan 28 07:05:13 UTC 2015,6C:B7:F4:79:79:EF,7gt3,3,E7,247,19,Improved,Ogan-Sogan,WW1GP,white,white,type_1__hearth,1,green,purple,
one,,,,Fisisa,orange,white,hearthshapedtr,green,green,1,improved,improved,6,NA,NA,1874.469559,4,white,white,type_1__hearth,green,green,XXXXXXXX,1,Sun Jan 25 11:37:10 UTC 2015,Sun Jan 25 11:46:54 UTC 2015,6C:B7:F4:79:79:D9,4kb2,2,D7,139,19,Improved,Ogan-Sogan,WW1GP,white,white,type_1__hearth,1,green,purple,
one,,,,FAO,orange,white,hearthshapedtr,purple,purple,8,traditionnal,improved,4,NA,NA,1846.183085,4,white,white,type_1__hearth,purple,purple,XXXXXXXX,1,Tue Jan 27 08:06:29 UTC 2015,Tue Jan 27 08:11:20 UTC 2015,6C:B7:F4:79:79:D9,6kb6,3,C7,223,19,Improved,Ogan-Sogan,WW1GP,white,white,type_1__hearth,1,green,purple,
one,,,,Fino,orange,white,hearthshapedtr,green,green,6,improved,improved,4,NA,NA,1885.630263,4,white,white,type_1__hearth,green,purple,XXXXXXXX,1,Wed Jan 28 07:06:27 UTC 2015,Wed Jan 28 07:11:20 UTC 2015,6C:B7:F4:79:7A:25,7At2,3,C12,228,19,Improved,Ogan-Sogan,WW1GP,white,white,type_1__hearth,1,green,purple,
one,,,,Unknown,white,redpink,type_1__hearth,green,green,1,improved,traditional,5,NA,NA,1837.901285,4,redpink,white,type_1__hearth,green,green,XXXXXXXX,1,Tue Jan 27 07:43:57 UTC 2015,Tue Jan 27 07:54:26 UTC 2015,6C:B7:F4:79:7A:25,6at5,2,H6,186,19,Improved,Ogan-Sogan,WW1GP,white,white,type_1__hearth,1,green,purple,
one,,,,Fino,white,white,type_1__hearth,green,green,3,improved,do_not_know,5,NA,NA,1920.140023,4,white,white,type_2__with_3,green,purple,XXXXXXXX,1,Wed Jan 28 07:30:49 UTC 2015,Wed Jan 28 07:35:34 UTC 2015,6C:B7:F4:79:7A:25,7at4,3,D2,230,19,Improved,Ogan-Sogan,WW1GP,white,white,type_1__hearth,1,green,purple,
one,,,,FAO,white,white,type_1__hearth,green,purple,10,traditionnal,improved,4,NA,NA,1875.447815,4,white,white,type_1__hearth,green,purple,XXXXXXXX,1,Sun Jan 25 11:51:51 UTC 2015,Sun Jan 25 11:59:15 UTC 2015,6C:B7:F4:79:7A:25,4at4,2,B6,114,19,Improved,Ogan-Sogan,WW1GP,white,white,type_1__hearth,1,green,purple,
one,,,,Wolayita,white,white,type_1__hearth,green,green,1,improved,improved,7,NA,NA,1878.83884,4,white,white,type_5__hearth,green,green,XXXXXXXX,1,Sun Jan 25 12:55:47 UTC 2015,Sun Jan 25 13:03:36 UTC 2015,6C:B7:F4:79:79:D9,4kb6,2,D11,143,19,Improved,Ogan-Sogan,WW1GP,white,white,type_1__hearth,1,green,purple,
one,,,,Fino,white,white,type_1__hearth,green,purple,3,traditionnal,improved,3,NA,NA,1899.940435,4,white,white,type_1__hearth,green,purple,XXXXXXXX,1,Mon Jan 26 08:29:36 UTC 2015,Mon Jan 26 08:34:25 UTC 2015,6C:B7:F4:79:79:EF,5gt4,2,G1,169,19,Improved,Ogan-Sogan,WW1GP,white,white,type_1__hearth,1,green,purple,
two,Welayta,Gadesa,,Wolayita,white,white,type_1__hearth,green,green,3,traditionnal,improved,4,NA,NA,1904.643813,4,white,white,type_1__hearth,green,green,XXXXXXXX,1,Mon Jan 26 08:24:39 UTC 2015,Mon Jan 26 08:35:55 UTC 2015,6C:B7:F4:79:79:D9,5kb4,2,G10,178,19,Improved,Ogan-Sogan,WW1GP,white,white,type_1__hearth,1,green,purple,
two,Wolyita,Dk,,Wolayita,white,white,type_1__hearth,green,purple,6,traditionnal,improved,4,NA,NA,1827.494869,4,white,white,type_1__hearth,green,purple,XXXXXXXX,1,Mon Jan 26 09:10:03 UTC 2015,Tue Jan 27 06:56:09 UTC 2015,6C:B7:F4:79:79:DD,6EZ1,2,H11,191,19,Improved,Ogan-Sogan,WW1GP,white,white,type_1__hearth,1,green,purple,
two,Fino,Pisisa,,Fino,white,white,type_2__with_3,purple,purple,6,traditionnal,improved,4,NA,NA,1837.28473,4,white,white,type_2__with_3,purple,purple,XXXXXXXX,1,Tue Jan 27 07:47:26 UTC 2015,Tue Jan 27 08:00:16 UTC 2015,6C:B7:F4:79:79:DD,6EZ6,3,A9,201,19,Improved,Ogan-Sogan,WW1GP,white,white,type_1__hearth,1,green,purple,
one,,,,FAO,white,white,type_1__hearth,purple,purple,4,traditionnal,improved,3,NA,NA,1808.289117,4,white,white,type_1__hearth,purple,purple,XXXXXXXX,1,Tue Jan 27 09:46:45 UTC 2015,Tue Jan 27 09:52:46 UTC 2015,6C:B7:F4:79:79:EF,6gt9,3,B9,213,19,Improved,Ogan-Sogan,WW1GP,white,white,type_1__hearth,1,green,purple,
one,,,,FAO,white,white,type_2__with_3,green,green,6,traditionnal,improved,4,NA,NA,1840.81805,4,white,white,type_2__with_3,green,purple,XXXXXXXX,1,Wed Jan 28 08:38:27 UTC 2015,Wed Jan 28 08:42:11 UTC 2015,6C:B7:F4:79:7A:25,7at7,3,D5,233,19,Improved,Ogan-Sogan,WW1GP,white,white,type_1__hearth,1,green,purple,
two,Fino(beletu),Temesigen,,Fino(beletu),white,white,type_1__hearth,green,purple,6,traditionnal,improved,5,NA,NA,1833.19406,4,white,white,type_1__hearth,green,purple,XXXXXXXX,1,Wed Jan 28 07:51:36 UTC 2015,Wed Jan 28 07:58:03 UTC 2015,6C:B7:F4:79:79:DD,7EZ6,3,E1,241,19,Improved,Ogan-Sogan,WW1GP,white,white,type_1__hearth,1,green,purple,
one,,,,FAO,white,white,type_1__hearth,green,green,5,traditionnal,improved,5,NA,NA,1851.437907,4,white,white,type_1__hearth,purple,purple,XXXXXXXX,1,Wed Jan 28 08:45:27 UTC 2015,Wed Jan 28 08:51:36 UTC 2015,6C:B7:F4:79:79:DD,7EZ9,3,E4,244,19,Improved,Ogan-Sogan,WW1GP,white,white,type_1__hearth,1,green,purple,
three,Gadesa,Welayta,Temesign,Wolayita,white,white,type_2__with_3,green,purple,20,traditionnal,improved,5,NA,NA,1848.259778,4,white,white,type_1__hearth,purple,purple,XXXXXXXX,1,Wed Jan 28 06:25:48 UTC 2015,Wed Jan 28 06:30:56 UTC 2015,6C:B7:F4:79:79:D9,7kb1,3,E10,250,19,Improved,Ogan-Sogan,WW1GP,white,white,type_1__hearth,1,green,purple,
one,,,,FAO,white,white,type_1__hearth,purple,purple,4,traditionnal,improved,4,NA,NA,1837.243086,4,white,white,type_1__hearth,purple,purple,XXXXXXXX,1,Wed Jan 28 07:33:21 UTC 2015,Wed Jan 28 07:36:49 UTC 2015,6C:B7:F4:79:79:D9,7kb8,3,F6,258,19,Improved,Ogan-Sogan,WW1GP,white,white,type_1__hearth,1,green,purple,
two,Fao,Fino,,FAO,white,white,type_2__with_3,green,green,4,traditionnal,improved,4,NA,NA,1854.193091,4,white,white,type_1__hearth,green,purple,XXXXXXXX,1,Wed Jan 28 07:42:35 UTC 2015,Wed Jan 28 07:48:04 UTC 2015,6C:B7:F4:79:79:D9,7kb9,3,F7,259,19,Improved,Ogan-Sogan,WW1GP,white,white,type_1__hearth,1,green,purple,
one,,,,FAO,white,white,type_2__with_3,green,purple,3,improved,traditional,3,NA,NA,1876.020943,4,white,white,type_2__with_3,green,purple,XXXXXXXX,1,Sun Jan 25 12:19:17 UTC 2015,Mon Jan 26 10:29:05 UTC 2015,6C:B7:F4:79:79:EF,4gt5,2,D1,133,19,Improved,Ogan-Sogan,WW1GP,white,white,type_1__hearth,1,green,purple,
one,,,,Fino,white,white,type_1__hearth,green,purple,1,improved,traditional,4,NA,NA,1916.23835,4,white,white,type_1__hearth,green,purple,XXXXXXXX,1,Mon Jan 26 08:43:43 UTC 2015,Mon Jan 26 10:29:48 UTC 2015,6C:B7:F4:79:79:EF,5gt5,2,G2,170,19,Improved,Ogan-Sogan,WW1GP,white,white,type_1__hearth,1,green,purple,
two,Fino,Pisisa,,Fino,white,white,type_1__hearth,green,purple,4,improved,traditional,5,NA,NA,1852.451905,4,white,white,type_2__with_3,green,purple,XXXXXXXX,1,Tue Jan 27 08:59:55 UTC 2015,Tue Jan 27 09:07:51 UTC 2015,6C:B7:F4:79:79:DD,6EZ13,3,A3,195,19,Improved,Ogan-Sogan,WW1GP,white,white,type_1__hearth,1,green,purple,
one,,,,Old wolayta,white,white,type_1__hearth,purple,purple,18,improved,traditional,6,NA,NA,1850.234881,4,white,white,type_2__with_3,purple,purple,XXXXXXXX,1,Tue Jan 27 07:10:20 UTC 2015,Tue Jan 27 07:27:06 UTC 2015,6C:B7:F4:79:79:DD,6EZ4,3,A7,199,19,Improved,Ogan-Sogan,WW1GP,white,white,type_1__hearth,1,green,purple,
one,,,,Fino,white,white,type_1__hearth,green,green,1,improved,traditional,5,NA,NA,1893.594966,4,white,white,type_1__hearth,green,purple,XXXXXXXX,0,Wed Jan 28 06:55:26 UTC 2015,Wed Jan 28 06:59:30 UTC 2015,6C:B7:F4:79:7A:25,7at1,3,C11,227,19,Improved,Ogan-Sogan,WW1GP,white,white,type_1__hearth,1,green,purple,
one,,,,Beletu,white,white,type_1__hearth,green,purple,7,improved,traditional,4,NA,NA,1807.62001,4,white,white,type_1__hearth,green,purple,XXXXXXXX,1,Wed Jan 28 06:35:14 UTC 2015,Wed Jan 28 06:51:30 UTC 2015,6C:B7:F4:79:79:DD,7EZ1,3,D8,236,19,Improved,Ogan-Sogan,WW1GP,white,white,type_1__hearth,1,green,purple,
one,,,,Tula(pesisa),orange,white,handshaped__na,purple,purple,2,traditionnal,improved,7,NA,NA,1871.247669,4,redpink,orange,type_3__handsh,purple,purple,XXXXXXXX,1,Fri Jan 23 06:56:39 UTC 2015,Fri Jan 23 09:13:32 UTC 2015,6C:B7:F4:79:79:DD,2EZ1,1,E2,50,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
one,,,,Tulo(pesesa),orange,white,handshaped__na,purple,purple,5,traditionnal,improved,4,NA,NA,1870.501665,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,0,Fri Jan 23 07:46:36 UTC 2015,Fri Jan 23 08:04:08 UTC 2015,6C:B7:F4:79:79:DD,2Ez5 ,1,E6,54,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
one,,,,Tulo (pesisa),orange,white,handshaped__na,purple,purple,2,traditionnal,improved,6,NA,NA,1871.965376,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,0,Fri Jan 23 08:39:02 UTC 2015,Fri Jan 23 08:46:39 UTC 2015,6C:B7:F4:79:79:DD,2Ez6 ,1,E7,55,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
one,,,,Tulo,orange,white,handshaped__na,purple,purple,3,traditionnal,improved,5,NA,NA,1858.144454,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,1,Fri Jan 23 08:25:44 UTC 2015,Fri Jan 23 08:29:11 UTC 2015,6C:B7:F4:79:79:EF,2gt5,1,F2,62,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
one,,,,Tulo,orange,white,handshaped__na,purple,purple,3,traditionnal,improved,4,NA,NA,1875.754567,4,redpink,orange,type_3__handsh,purple,purple,XXXXXXXX,1,Fri Jan 23 08:44:24 UTC 2015,Fri Jan 23 08:49:43 UTC 2015,6C:B7:F4:79:79:EF,2gt6,1,F3,63,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
one,,,,Tulu,orange,white,handshaped__na,purple,purple,4,traditionnal,improved,4,NA,NA,1881.172067,4,redpink,orange,type_3__handsh,purple,purple,XXXXXXXX,1,Sat Jan 24 06:48:51 UTC 2015,Sat Jan 24 07:31:15 UTC 2015,6C:B7:F4:79:7A:25,3at1,1,G2,74,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
one,,,,Tulu,orange,white,handshaped__na,purple,purple,1,traditionnal,improved,7,NA,NA,1873.95552,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,1,Sat Jan 24 08:15:18 UTC 2015,Sat Jan 24 08:21:25 UTC 2015,6C:B7:F4:79:7A:25,3at4,1,G5,77,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
one,,,,Tulo (Fisisa),orange,white,handshaped__na,purple,purple,1,traditionnal,improved,4,NA,NA,1884.107706,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,1,Sat Jan 24 08:06:48 UTC 2015,Sat Jan 24 08:14:16 UTC 2015,6C:B7:F4:79:79:DD,3EZ6,1,H4,88,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
three,Welayta,Gadesa,Fisisa,Fisisa,orange,white,handshaped__na,purple,purple,4,traditionnal,improved,6,NA,NA,1866.360056,4,redpink,orange,type_3__handsh,purple,purple,XXXXXXXX,1,Sat Jan 24 09:00:29 UTC 2015,Sat Jan 24 09:07:24 UTC 2015,6C:B7:F4:79:79:D9,3kb9,2,B2,110,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
one,,,,Fisisa,orange,white,handshaped__na,purple,purple,3,improved,improved,7,NA,NA,1884.595501,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,1,Sun Jan 25 12:10:39 UTC 2015,Mon Jan 26 08:21:37 UTC 2015,6C:B7:F4:79:7A:25,4at5,2,B7,115,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
one,,,,Fisisa,orange,white,handshaped__na,purple,purple,1,traditionnal,improved,4,NA,NA,1883.051396,4,redpink,orange,type_3__handsh,purple,purple,XXXXXXXX,0,Sun Jan 25 12:24:06 UTC 2015,Sun Jan 25 14:04:20 UTC 2015,6C:B7:F4:79:7A:25,4at6 ,2,B8,116,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
one,,,,Tulo(pesisa),orange,white,handshaped__na,purple,purple,1,traditionnal,improved,6,NA,NA,1880.594361,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,1,Sun Jan 25 13:30:53 UTC 2015,Sun Jan 25 13:49:20 UTC 2015,6C:B7:F4:79:79:DD,4EZ8,2,C7,127,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
one,,,,Fisisa (tula),orange,white,handshaped__na,purple,purple,1,improved,improved,4,NA,NA,1903.74132,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,1,Mon Jan 26 06:37:29 UTC 2015,Mon Jan 26 06:45:34 UTC 2015,6C:B7:F4:79:7A:25,5at2,2,E4,148,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
one,,,,Fisisa,orange,white,handshaped__na,purple,purple,2,traditionnal,improved,4,NA,NA,1926.212986,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,1,Mon Jan 26 07:11:38 UTC 2015,Mon Jan 26 07:21:30 UTC 2015,6C:B7:F4:79:7A:25,5at3,2,E5,149,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
one,,,,Fisisa,orange,white,handshaped__na,purple,purple,3,traditionnal,improved,3,NA,NA,1911.943716,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,0,Mon Jan 26 08:11:46 UTC 2015,Mon Jan 26 08:18:06 UTC 2015,6C:B7:F4:79:7A:25,5at8 ,2,E10,154,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
one,,,,Kulfo,orange,white,handshaped__na,purple,purple,3,traditionnal,improved,5,NA,NA,1889.939309,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,0,Mon Jan 26 06:21:25 UTC 2015,Mon Jan 26 06:29:11 UTC 2015,6C:B7:F4:79:79:DD,5EZ1 ,2,E12,156,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
one,,,,Kulfo,orange,white,handshaped__na,purple,purple,2,traditionnal,improved,4,NA,NA,1918.429158,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,1,Mon Jan 26 07:10:11 UTC 2015,Mon Jan 26 07:15:51 UTC 2015,6C:B7:F4:79:79:DD,5EZ3,2,F2,158,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
two,Alkeshe,Gadisa,,Alkeshe,orange,white,handshaped__na,purple,green,3,traditionnal,improved,5,NA,NA,1913.386634,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,1,Mon Jan 26 07:55:17 UTC 2015,Mon Jan 26 08:05:27 UTC 2015,6C:B7:F4:79:79:EF,5gt2,2,F11,167,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
one,,,,Tula,orange,white,handshaped__na,purple,purple,3,traditionnal,improved,5,NA,NA,1852.514688,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,1,Tue Jan 27 06:51:01 UTC 2015,Tue Jan 27 06:55:46 UTC 2015,6C:B7:F4:79:7A:25,6at3,2,H4,184,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
one,,,,Fisisa,orange,white,handshaped__na,purple,purple,2,improved,improved,5,NA,NA,1831.068602,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,1,Tue Jan 27 08:48:39 UTC 2015,Tue Jan 27 08:59:29 UTC 2015,6C:B7:F4:79:79:DD,6EZ12,3,A2,194,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
one,,,,Fisisa,orange,white,handshaped__na,purple,purple,3,improved,improved,5,NA,NA,1848.296076,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,1,Tue Jan 27 09:08:30 UTC 2015,Tue Jan 27 09:17:14 UTC 2015,6C:B7:F4:79:79:DD,6EZ14,3,A4,196,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
one,,,,Fisisa,orange,white,handshaped__na,purple,purple,5,improved,improved,5,NA,NA,1839.585185,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,1,Tue Jan 27 07:27:10 UTC 2015,Tue Jan 27 07:52:55 UTC 2015,6C:B7:F4:79:79:DD,6EZ5,3,A8,200,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
one,,,,Fisisa,orange,white,handshaped__na,purple,purple,3,traditionnal,improved,4,NA,NA,1830.792504,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,1,Tue Jan 27 07:53:11 UTC 2015,Tue Jan 27 08:19:17 UTC 2015,6C:B7:F4:79:79:DD,6Ez7,3,A10,202,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
one,,,,Fisisa,orange,white,handshaped__na,purple,purple,1,traditionnal,improved,4,NA,NA,1841.67535,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,1,Tue Jan 27 08:15:43 UTC 2015,Tue Jan 27 08:33:52 UTC 2015,6C:B7:F4:79:79:DD,6EZ9,3,A12,204,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
one,,,,Tula,orange,white,handshaped__na,purple,purple,3,traditionnal,improved,3,NA,NA,1837.127128,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,1,Tue Jan 27 09:09:40 UTC 2015,Tue Jan 27 09:14:31 UTC 2015,6C:B7:F4:79:79:D9,6kb12,3,C1,217,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
three,Gadesa,Tula,Welayta,Tula,orange,white,handshaped__na,purple,green,1,traditionnal,improved,4,NA,NA,1878.254871,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,1,Tue Jan 27 06:55:58 UTC 2015,Tue Jan 27 07:02:21 UTC 2015,6C:B7:F4:79:79:D9,6kb2,3,C3,219,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
one,,,,Tula,orange,white,handshaped__na,purple,green,3,traditionnal,improved,5,NA,NA,1895.629245,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,1,Wed Jan 28 07:17:26 UTC 2015,Wed Jan 28 07:21:07 UTC 2015,6C:B7:F4:79:7A:25,7at3,3,D1,229,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
one,,,,Fisisa,orange,white,handshaped__na,purple,purple,4,traditionnal,improved,4,NA,NA,1851.236007,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,1,Wed Jan 28 08:27:12 UTC 2015,Wed Jan 28 08:31:43 UTC 2015,6C:B7:F4:79:7A:25,7at5,3,D3,231,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
one,,,,Fisisa,orange,white,handshaped__na,purple,purple,5,traditionnal,improved,4,NA,NA,1849.075209,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,1,Wed Jan 28 08:32:56 UTC 2015,Wed Jan 28 08:37:35 UTC 2015,6C:B7:F4:79:7A:25,7at6,3,D4,232,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
one,,,,Tula,orange,white,handshaped__na,purple,purple,3,improved,improved,5,NA,NA,1850.659097,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,0,Wed Jan 28 08:49:38 UTC 2015,Wed Jan 28 08:52:58 UTC 2015,6C:B7:F4:79:7A:25,7at9,3,D7,235,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
one,,,,Fisisa,orange,white,handshaped__na,purple,purple,4,improved,improved,4,NA,NA,1821.683303,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,1,Wed Jan 28 07:16:58 UTC 2015,Wed Jan 28 07:20:34 UTC 2015,6C:B7:F4:79:79:DD,7EZ4,3,D11,239,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
one,,,,Fisisa,orange,white,handshaped__na,purple,purple,1,traditionnal,improved,5,NA,NA,1806.371766,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,0,Wed Jan 28 07:32:33 UTC 2015,Wed Jan 28 07:37:53 UTC 2015,6C:B7:F4:79:79:DD,7EZ5,3,D12,240,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
one,,,,Tulo(Fisisa),orange,white,handshaped__na,purple,green,5,traditionnal,improved,6,NA,NA,1829.175726,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,1,Wed Jan 28 08:26:56 UTC 2015,Wed Jan 28 08:32:09 UTC 2015,6C:B7:F4:79:79:DD,7EZ8,3,E3,243,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
one,,,,Fisisa,orange,white,handshaped__na,purple,purple,3,traditionnal,improved,4,NA,NA,1855.826226,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,1,Wed Jan 28 07:49:05 UTC 2015,Wed Jan 28 07:53:07 UTC 2015,6C:B7:F4:79:79:D9,7kb10,3,E11,251,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
one,,,,Tulo,orange,white,handshaped__na,purple,purple,3,traditionnal,improved,4,NA,NA,1829.16871,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,1,Wed Jan 28 07:12:44 UTC 2015,Wed Jan 28 07:16:35 UTC 2015,6C:B7:F4:79:79:D9,7kb5,3,F3,255,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
three,Gadesa,Fisisa,Temesign,Fisisa,orange,white,handshaped__na,purple,purple,3,improved,improved,3,NA,NA,1829.276258,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,1,Wed Jan 28 07:26:10 UTC 2015,Wed Jan 28 07:32:05 UTC 2015,6C:B7:F4:79:79:D9,7kb7,3,F5,257,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
one,,,,Alkeshe,orange,white,handshaped__na,purple,purple,2,improved,traditional,3,NA,NA,1905.897503,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,0,Mon Jan 26 09:41:39 UTC 2015,Mon Jan 26 10:30:43 UTC 2015,6C:B7:F4:79:79:EF,5gt7 ,2,G4,172,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
one,,,,Alkeshe,orange,white,handshaped__na,purple,purple,4,improved,traditional,3,NA,NA,1934.709549,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,1,Mon Jan 26 09:50:45 UTC 2015,Mon Jan 26 10:31:41 UTC 2015,6C:B7:F4:79:79:EF,5gt8,2,G5,173,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
one,,,,Alkeshe,orange,white,handshaped__na,purple,purple,3,improved,traditional,3,NA,NA,1915.716352,4,white,orange,type_3__handsh,purple,purple,XXXXXXXX,1,Mon Jan 26 10:03:13 UTC 2015,Mon Jan 26 10:32:04 UTC 2015,6C:B7:F4:79:79:EF,5gt9,2,G6,174,13,Improved,Tulla/Kulfo,OW3PP,white,orange,type_3__handsh,3,purple,purple,4-5 months
